6	1613
7	616
11	612
11	616
17	1620
20	277
32	715
32	1138
34	1152
35	646
37	643
37	644
41	1820
42	1820
43	1820
44	1820
45	1820
46	733
48	1332
51	394
51	867
53	879
55	612
55	616
68	505
70	805
70	876
71	988
72	427
74	864
75	1601
77	439
78	612
79	612
79	616
80	1729
81	496
82	666
82	680
86	670
87	678
88	665
91	680
94	1509
96	628
113	1372
114	277
116	1377
118	868
119	2
120	616
121	562
121	586
130	757
131	987
136	438
137	821
139	586
139	595
141	874
141	877
145	638
149	612
163	490
164	490
165	490
166	490
167	490
168	490
169	490
170	490
171	572
171	584
172	562
172	586
173	574
177	574
178	562
179	593
180	595
180	1795
181	498
181	500
182	574
182	586
183	562
185	574
185	595
186	562
188	574
189	1140
189	1141
189	1208
191	586
195	1614
196	572
196	584
197	612
197	616
198	413
200	572
202	572
202	584
203	586
203	595
204	572
206	569
206	581
206	593
207	602
208	581
208	602
210	593
211	569
211	581
211	602
212	569
212	581
213	593
214	1373
215	572
216	584
218	1372
219	1372
220	584
221	593
221	602
222	572
222	584
224	595
225	584
226	1374
227	1372
228	689
230	612
234	498
234	500
235	496
237	1050
239	1125
240	1796
242	1506
243	71
244	1252
246	302
248	612
248	616
250	719
251	719
251	720
252	719
253	718
253	720
254	720
255	347
256	1613
258	1610
264	1619
265	1117
266	1117
267	1372
269	1146
275	1117
276	1117
277	1117
278	1117
279	1117
280	1117
281	1117
282	1117
283	1117
284	1225
284	1240
285	1230
285	1240
288	1231
291	1240
292	1240
295	1231
296	1231
297	1227
298	496
298	500
301	496
301	498
302	496
302	500
303	739
304	1231
304	1241
305	1230
307	1663
308	1230
308	1240
309	1231
309	1241
310	1591
312	964
313	953
314	1543
316	1555
317	1555
318	1579
320	1579
321	1579
322	1579
323	1567
325	496
327	496
327	498
329	738
329	1207
329	1721
330	1249
331	1249
333	277
335	864
337	394
339	396
340	394
341	876
