2	655
2	665
3	665
4	939
13	939
16	939
26	655
28	655
29	655
32	665
33	665
46	1077
51	435
60	264
66	1000
79	1082
81	1084
83	1086
89	404
91	932
94	935
96	937
97	344
97	938
98	939
105	1102
106	193
111	658
112	22
113	650
113	660
114	661
118	655
123	785
123	787
125	335
125	338
128	684
132	612
133	612
135	614
136	612
137	612
138	612
140	612
141	614
142	613
142	614
147	612
175	612
176	612
178	612
178	614
182	612
182	614
186	612
187	338
190	338
197	337
197	338
198	1114
199	42
200	313
201	565
203	741
209	835
214	621
217	215
220	887
224	12
225	861
227	1156
230	661
231	921
232	85
238	1051
239	1042
240	1052
241	1044
242	1045
243	1046
244	1047
245	1048
249	1052
282	1058
283	1058
284	1058
285	1058
286	1058
287	1058
305	655
305	665
307	939
311	939
312	939
313	939
314	939
315	939
327	939
330	939
331	939
332	939
336	939
338	939
339	939
340	939
342	939
345	665
