1	1044
3	1232
4	316
7	914
8	1261
10	789
11	920
12	326
13	815
14	284
15	533
16	1384
17	986
19	362
22	231
23	1341
25	1059
26	26
28	1431
29	338
30	1375
31	1376
32	417
34	1430
37	1431
38	348
40	1087
41	305
42	535
43	654
44	1408
46	1310
47	666
49	1376
50	456
51	111
52	35
54	301
56	148
57	1174
57	1405
59	227
60	188
61	918
62	429
63	1325
64	536
65	880
67	948
69	501
70	116
71	369
72	550
74	655
75	274
76	95
77	1402
78	677
79	505
82	1261
83	194
84	620
87	835
88	1306
91	946
92	994
93	348
94	136
95	1088
97	87
98	817
100	549
100	984
101	793
102	1049
104	416
105	546
106	933
108	84
112	873
113	713
114	1301
116	378
117	1375
118	674
120	44
122	43
123	39
124	1192
127	748
128	566
129	1137
130	1424
