0	747
1	247
2	168
4	532
4	899
6	237
7	775
9	219
10	743
11	0
12	885
14	709
15	147
16	179
17	483
17	842
18	240
19	567
21	582
23	691
24	189
25	313
26	938
28	779
30	480
31	929
33	775
35	811
37	140
39	237
41	449
42	567
43	548
45	16
47	282
48	170
49	714
52	852
56	610
57	707
57	857
59	313
61	845
62	819
63	40
64	512
65	85
66	435
66	486
68	150
70	857
71	898
72	1012
74	766
75	766
79	275
80	921
84	626
87	893
88	635
97	627
98	935
99	889
100	743
101	218
102	184
105	741
106	525
107	388
109	128
111	256
112	116
113	458
114	30
114	351
119	237
120	969
122	150
122	781
123	324
123	503
124	616
125	759
126	744
129	811
130	962
