1	908
2	453
3	453
4	187
5	453
6	453
7	878
7	879
8	1480
9	1107
11	453
12	1399
13	117
13	760
15	883
17	881
17	883
17	884
18	819
26	1111
30	1112
31	1113
33	1114
34	1115
38	239
48	1101
53	1155
56	1155
60	1114
61	1185
63	1185
64	1114
74	1114
76	868
77	1185
84	653
85	652
86	1618
87	1617
88	1614
89	418
91	36
92	1616
93	1900
95	1101
96	1101
97	1532
98	437
99	437
100	12
103	437
104	437
106	437
108	522
111	934
115	1174
115	1507
116	199
117	417
117	422
122	757
124	1339
125	1339
126	1339
127	1339
131	415
136	1507
140	437
148	372
149	372
150	372
151	372
152	96
153	661
164	689
164	691
164	695
180	689
180	691
182	693
182	696
183	689
183	690
183	691
183	695
185	691
185	696
186	688
187	688
188	695
189	695
190	695
192	691
192	692
192	693
193	690
194	689
195	690
196	691
196	695
197	691
197	692
197	695
198	689
199	689
199	690
199	693
200	814
201	746
202	688
202	696
203	695
206	693
210	586
212	883
214	1846
217	1307
219	880
219	883
220	918
222	1421
223	1353
225	430
225	644
227	1096
228	1085
229	1096
231	1097
232	1075
233	1096
234	437
236	437
237	1074
237	1085
238	1085
238	1096
239	1085
239	1096
241	1096
242	1096
244	1074
244	1096
245	1074
245	1085
245	1096
247	1096
248	1096
249	419
251	937
255	1363
257	372
258	373
259	372
261	419
267	153
267	155
273	234
274	717
277	720
278	178
281	789
282	1101
286	600
298	1162
298	1165
299	1488
312	612
313	612
314	612
315	612
317	1167
318	1166
319	612
320	612
321	608
338	612
341	1259
343	605
