0	1070
1	626
2	696
3	409
5	660
6	114
7	808
8	520
9	996
11	271
12	859
15	351
17	462
18	8
19	841
20	464
22	1007
24	480
26	839
29	405
30	712
32	984
33	875
34	581
35	233
35	556
36	712
37	403
39	500
40	865
41	288
43	389
44	713
44	1051
46	700
47	201
48	86
50	645
51	621
52	429
53	502
55	519
56	949
57	515
58	420
61	268
61	875
63	748
63	870
64	142
66	724
67	235
68	437
69	695
69	963
70	645
71	1042
72	510
73	589
74	738
76	702
77	743
78	140
78	331
79	873
80	439
81	1076
83	350
84	455
85	764
86	494
88	930
89	784
90	818
91	86
92	231
93	793
96	838
97	111
98	720
99	493
101	432
104	561
104	970
105	869
106	815
107	583
108	714
109	988
110	331
112	268
113	926
115	195
117	681
118	801
120	514
121	356
122	981
123	464
124	279
125	846
128	938
129	73
