0	1176
1	451
2	708
5	459
7	1227
10	708
12	1328
13	1013
15	1074
16	538
19	365
22	802
23	880
24	421
25	1459
26	1076
27	1076
29	0
31	1696
32	1440
33	773
34	880
35	1159
37	1578
38	1036
40	35
42	163
43	1361
44	1445
46	1402
47	924
50	624
51	1659
52	1056
54	611
55	1164
57	1708
58	1589
59	1551
60	1410
61	1181
62	1656
63	1340
67	1057
70	853
73	1346
73	1521
74	374
75	259
76	1181
78	136
79	719
80	937
80	1172
82	586
85	782
86	21
90	238
93	1315
94	1388
95	1614
96	1156
97	993
102	1234
103	1360
104	291
105	676
107	1014
107	1236
108	1125
109	830
110	429
113	1662
114	1477
115	1352
117	1012
117	1180
118	831
120	801
123	1379
125	1424
126	444
128	469
130	509
