1	1079
3	165
4	99
5	729
8	133
9	928
12	579
13	471
15	321
17	495
19	698
20	1156
23	237
24	601
25	987
26	234
27	1255
28	308
29	754
31	721
33	1052
34	647
35	331
36	574
37	130
38	954
40	1083
41	634
43	760
43	919
44	99
47	377
47	551
48	344
49	388
52	409
54	1218
55	107
56	102
58	456
59	289
60	928
61	340
62	617
63	776
64	662
64	964
66	983
67	875
68	1162
70	1021
71	827
72	301
76	275
78	569
80	824
82	614
84	647
85	410
87	466
89	660
91	754
92	227
93	1085
94	445
96	1216
97	1115
98	414
101	135
103	424
105	273
106	315
107	600
108	1020
109	1020
110	1079
112	986
114	572
115	1215
116	503
117	1057
119	797
119	1166
121	308
122	147
123	552
123	792
125	272
126	754
127	1162
129	786
