0	1311
1	643
2	7
5	1227
6	312
7	359
9	118
10	221
11	410
12	261
16	263
18	768
19	37
20	569
20	751
21	802
22	374
23	1390
26	138
28	682
30	135
31	879
32	144
33	768
34	1142
37	397
38	1497
44	1032
46	1443
47	1053
48	359
51	256
53	125
54	531
56	450
57	971
59	787
61	404
63	166
66	1284
68	344
69	997
69	1150
70	824
71	831
72	598
73	1336
75	92
75	542
76	1359
77	867
78	1000
79	89
81	869
82	137
82	316
83	1397
84	92
87	1142
89	1469
91	962
92	1314
93	678
94	552
95	91
96	1177
97	917
99	967
100	543
100	1238
101	374
102	471
104	1275
105	637
107	1443
108	1265
109	574
110	952
111	110
112	790
113	524
115	1390
117	510
118	1303
119	537
121	678
123	714
124	1211
126	1162
127	1114
