0	436
1	413
4	1479
6	831
7	1452
9	415
11	1371
12	1430
13	287
14	500
15	186
16	1090
17	18
18	291
19	1448
20	719
21	650
22	44
24	866
25	1410
26	845
28	27
29	392
31	1174
32	352
33	1176
34	512
35	297
37	808
38	451
39	1311
40	319
44	826
46	41
47	1154
48	395
50	195
52	1409
54	415
55	1165
57	622
58	420
62	557
63	588
64	1285
65	1039
66	968
67	27
70	180
74	131
75	124
77	163
78	361
78	498
79	347
80	297
81	1157
82	1283
83	644
84	1352
87	1049
88	59
90	64
91	1366
92	1534
93	821
94	1484
95	1418
98	937
100	937
101	85
102	1459
104	945
107	133
108	523
109	61
110	358
111	833
113	116
114	46
115	1134
116	370
117	1499
118	26
119	1418
120	297
124	1510
125	256
126	940
127	305
128	675
129	469
130	1128
