1	682
2	842
3	1304
4	1258
5	862
10	1274
12	389
12	629
13	631
13	807
13	1039
14	1482
16	382
17	1198
18	1155
19	326
20	1664
21	1010
22	1536
23	718
26	70
28	280
29	421
30	921
32	330
34	1592
35	52
36	1155
38	1836
39	1231
41	1670
41	1880
44	1228
45	1836
46	1152
47	1406
49	1175
51	12
52	992
53	1409
56	137
57	1555
59	635
60	932
62	509
64	828
65	529
66	1587
68	394
72	1161
76	316
77	1298
78	1326
79	119
79	301
80	1678
81	893
83	55
84	1271
85	478
87	1210
88	1890
89	450
90	1073
91	175
93	633
96	410
97	952
99	1396
100	1172
100	1468
102	66
103	48
103	1699
106	154
111	103
111	1292
112	406
113	669
116	1571
118	462
119	509
122	538
123	734
125	809
127	1523
128	1514
130	649
