0	814
1	447
2	448
3	449
4	450
5	451
6	452
7	10
8	454
9	455
10	456
11	457
15	389
16	329
17	690
18	960
19	346
21	1093
22	1093
23	1093
24	1093
25	1093
28	256
28	258
31	500
32	776
32	793
33	793
33	814
34	776
34	814
36	793
37	814
38	1089
39	1089
40	1089
41	1089
43	178
43	184
49	764
56	764
58	751
69	751
71	751
71	764
80	751
80	764
93	751
96	1030
97	751
98	764
100	106
101	1030
102	1030
103	1030
104	1030
105	1030
106	1030
108	1030
110	1030
111	1030
112	1030
115	92
115	106
116	92
116	106
118	92
119	92
121	106
122	106
124	106
141	764
145	764
147	172
147	178
148	172
149	184
150	178
162	774
162	812
163	775
163	792
164	793
164	814
169	798
170	820
172	801
172	822
173	802
174	804
176	789
177	807
178	808
179	803
180	810
181	811
182	804
183	335
183	792
184	109
184	1095
186	1097
187	1078
187	1098
190	1080
193	1083
195	1085
198	1100
199	782
200	1084
200	1104
202	622
203	1081
204	1077
204	1097
205	1082
205	1102
206	110
206	1079
210	1075
210	1095
212	1078
213	108
213	1076
214	322
215	323
216	324
217	325
218	326
219	327
220	328
221	329
223	330
224	331
225	332
226	333
227	334
228	335
229	336
230	337
231	339
232	340
233	341
234	342
235	343
236	344
237	345
238	346
239	347
240	348
241	349
242	310
243	311
244	312
245	313
246	314
247	315
248	316
249	317
250	318
251	319
252	320
253	321
255	434
256	271
256	434
257	271
257	434
257	602
258	602
259	271
259	601
261	883
268	126
268	138
273	861
274	846
275	847
277	849
278	850
279	868
280	852
281	853
282	854
283	855
284	856
285	845
287	859
288	860
289	861
290	845
290	861
291	861
292	847
293	846
294	850
298	883
310	610
311	611
313	613
314	614
315	615
316	616
317	617
318	618
319	619
320	620
321	621
322	622
323	623
324	624
325	670
326	671
327	672
328	673
329	674
330	675
331	676
332	677
334	679
335	680
336	681
336	1027
337	682
338	678
339	683
340	685
341	686
342	687
344	680
345	684
