0	621
1	612
1	621
3	1002
4	621
6	1002
7	621
8	1002
9	621
10	612
11	545
12	612
14	621
17	545
19	612
20	545
21	325
22	472
23	545
24	545
25	545
26	545
42	545
44	914
45	875
46	874
47	873
47	875
49	873
50	873
50	874
50	875
51	873
51	874
51	875
52	873
52	875
54	509
55	509
56	509
57	509
58	509
59	509
60	915
61	914
62	915
64	133
66	77
67	429
68	334
69	57
70	452
74	63
74	74
75	423
76	872
77	872
78	894
79	894
81	14
82	14
83	432
83	865
85	46
87	420
87	423
90	995
91	997
92	1000
93	1001
94	1002
95	670
99	270
102	605
103	616
104	617
106	612
109	57
112	57
113	68
115	57
115	68
116	68
117	68
118	57
118	68
119	68
120	57
120	68
122	57
122	68
125	57
126	57
126	68
127	57
128	57
129	68
130	68
131	57
132	57
132	68
135	57
136	68
137	57
143	68
144	68
145	57
145	68
146	57
146	68
149	57
150	57
150	68
151	68
153	68
155	57
155	68
156	68
158	68
161	57
164	57
164	68
165	57
166	68
167	57
169	57
169	68
170	57
171	57
172	68
174	57
174	68
175	68
178	57
178	68
179	57
179	68
181	57
185	151
186	391
187	392
188	393
189	394
190	68
192	255
192	396
192	984
193	223
206	141
212	471
219	441
220	952
230	14
231	908
231	912
232	96
234	14
235	14
236	14
237	14
238	14
239	14
240	14
241	14
242	14
248	872
249	154
297	948
298	377
298	381
300	381
301	666
303	377
303	381
305	377
305	381
306	381
309	377
309	381
310	377
310	381
311	955
311	956
314	955
315	956
317	1130
318	381
319	903
319	948
320	621
321	621
322	1002
323	1002
324	1002
325	1002
326	1002
327	1002
331	432
331	865
332	432
334	1002
335	1002
336	1002
337	1002
338	1002
339	158
340	1002
341	1002
342	1002
343	1002
344	621
