1	1060
4	221
5	687
7	574
8	1409
9	110
10	89
11	991
12	885
13	370
16	795
17	619
20	1361
22	518
22	1016
23	529
24	95
24	261
24	394
25	1
26	804
28	215
29	130
30	526
33	1370
34	96
35	894
37	766
39	31
39	219
40	1038
41	617
42	163
45	1361
47	843
53	58
54	392
55	497
58	180
59	235
63	320
64	523
65	1287
66	394
68	1144
69	871
70	68
71	133
71	316
72	663
74	351
75	1035
77	696
78	706
79	828
80	515
83	625
85	111
87	529
88	255
89	836
91	631
94	940
95	735
97	1022
98	84
99	994
100	1245
101	349
102	1237
103	394
107	83
108	1002
109	890
111	863
115	917
116	882
117	1114
119	261
119	1232
121	692
122	427
124	606
127	851
128	327
128	1017
128	1083
129	1095
129	1296
