0	1418
8	842
19	1743
19	1746
19	1749
20	1743
22	338
22	1743
25	1746
27	1746
28	1740
28	1746
29	1740
29	1746
30	1746
34	798
35	871
36	1273
39	1273
40	1273
42	1273
43	1273
44	1828
44	1852
45	1829
48	1845
48	1857
50	1859
51	1836
53	1838
53	1874
54	1851
57	340
58	1051
61	1047
65	1464
67	1816
68	1226
71	31
72	1703
73	1769
74	622
74	1770
75	1273
78	1273
79	597
80	597
81	597
82	597
83	597
84	597
85	597
86	597
87	597
88	597
89	597
90	597
98	1536
102	1314
102	1480
103	174
104	1183
106	1605
110	278
119	1598
121	1600
122	1601
124	1603
125	1604
130	1584
131	1585
132	1015
133	1016
134	1017
135	1018
136	1019
137	1020
139	1021
140	1022
141	1023
142	1024
149	2006
152	1242
153	147
158	47
158	980
166	826
168	1200
170	45
170	992
173	978
175	1437
182	1198
184	1200
185	1882
186	2012
188	603
190	1445
195	1172
197	1172
198	1172
200	859
201	859
202	860
203	859
206	1
207	618
209	622
210	623
211	859
212	624
213	627
214	412
215	859
216	859
217	859
218	859
219	624
220	623
221	859
223	620
224	859
225	488
225	493
226	493
227	489
227	490
227	491
228	859
230	859
231	859
231	860
233	860
234	859
234	860
236	859
237	859
237	860
238	859
238	860
239	860
240	859
241	859
243	860
244	859
244	860
245	859
245	860
247	859
249	860
250	860
251	860
252	859
253	859
253	860
254	595
255	596
256	597
257	598
258	599
259	600
260	601
261	602
262	603
263	604
264	605
266	587
269	205
270	2024
273	1889
274	1888
275	1932
276	1974
277	567
278	601
280	587
286	1098
287	583
288	583
289	1019
290	1019
291	1019
292	1019
293	1019
294	1019
303	583
304	583
305	583
308	1015
311	565
314	1354
315	203
318	1525
319	1526
321	1528
322	1529
323	1519
325	1521
326	1522
326	1533
327	1534
328	1524
331	342
333	351
334	347
334	529
338	341
338	344
338	346
339	350
340	415
341	608
343	1357
343	1827
344	1418
