6	9
6	1052
10	251
10	1052
13	8
13	26
13	927
13	1052
14	197
14	251
16	1052
17	828
17	1052
28	946
46	368
48	368
49	368
50	368
51	1171
53	197
53	251
53	828
54	251
55	831
57	507
58	1052
59	946
60	831
63	359
67	303
68	974
83	302
84	302
85	302
86	302
98	1005
100	1208
100	1223
102	1193
102	1223
103	376
108	1192
109	837
110	372
111	376
112	376
113	376
114	376
115	376
116	844
117	837
118	837
119	837
120	837
120	844
121	1104
125	1007
126	885
127	885
128	885
129	885
130	885
131	885
132	462
136	462
137	462
138	1182
138	1197
138	1212
141	470
142	524
143	524
144	1192
144	1222
145	1192
145	1222
146	1192
147	1222
148	1192
148	1207
149	1222
150	1192
151	1222
152	1207
153	1207
155	1193
155	1208
158	1193
161	1208
162	1193
163	1208
165	1208
166	1208
167	1193
167	1223
168	524
169	524
170	524
171	524
172	1192
172	1222
173	943
173	944
174	1223
175	1052
177	933
179	737
180	737
183	117
184	68
184	1043
185	326
186	678
187	831
187	854
189	1105
190	1312
192	222
192	234
192	1006
196	1251
198	620
199	615
200	1099
201	796
209	1048
212	1325
213	131
216	211
218	216
219	779
220	907
221	907
222	354
222	356
223	896
223	918
231	896
231	907
231	918
232	896
232	907
233	896
233	907
234	918
235	896
235	907
236	907
236	918
237	907
239	918
242	1316
243	222
245	120
247	153
254	641
257	138
260	224
261	513
266	364
268	357
271	357
271	359
273	952
274	953
275	954
277	956
277	969
278	957
278	970
279	958
280	959
281	960
282	961
284	976
285	302
286	303
287	304
288	305
290	360
293	359
294	356
295	357
296	355
296	358
296	360
297	358
298	354
299	303
303	583
304	355
304	357
304	358
306	924
309	921
310	923
311	925
312	1291
314	921
315	222
316	1243
321	1228
324	930
328	1243
329	1054
331	490
331	1295
331	1301
332	529
333	945
334	1010
339	798
340	1110
341	947
342	1052
343	583
343	831
