0	753
1	753
2	753
3	753
5	753
6	753
12	1017
12	1018
13	1668
16	691
19	715
21	1668
22	1668
26	623
27	623
28	623
29	623
31	623
38	1016
38	1018
39	1018
49	42
52	67
57	775
57	1829
58	205
58	277
61	276
62	277
63	278
64	279
66	280
68	580
68	887
69	1062
70	1287
70	1298
71	1288
72	1289
73	1290
74	1291
75	1292
76	1293
77	1294
78	1295
78	1299
79	1947
80	1296
81	1297
82	1298
84	753
85	753
86	753
87	237
89	1293
90	1543
93	899
94	153
97	1549
98	214
98	286
99	1894
100	80
105	550
107	1674
108	1381
109	260
110	1381
111	88
112	772
113	1381
114	1616
116	713
117	1616
118	1395
119	1381
120	544
121	1749
129	1941
130	1941
131	1941
132	1941
133	1941
134	1735
135	1930
144	1163
145	229
146	1381
146	1562
147	1532
148	1080
151	33
151	754
152	33
153	33
153	754
154	754
155	754
156	754
157	33
157	754
158	33
158	754
159	1001
160	1442
160	1476
161	27
170	78
170	1486
176	1690
177	481
177	859
177	1938
178	1568
183	742
184	742
185	742
186	742
187	742
188	1955
189	1940
190	1850
191	1900
191	1941
192	1841
193	1295
199	841
203	578
204	578
205	578
206	578
207	578
208	578
209	578
210	578
211	578
212	578
213	788
215	830
216	1393
216	1394
218	1392
220	832
221	1391
222	830
223	834
225	1374
226	829
227	1292
228	1719
229	168
230	180
235	185
236	186
237	176
237	187
238	188
239	1675
240	1675
242	1674
243	1614
244	1674
244	1675
245	1675
246	1675
247	1675
248	1675
249	1675
250	1675
255	726
256	69
256	275
257	1301
261	792
263	1305
265	936
266	582
268	1732
268	1923
269	1732
269	1923
270	1732
271	1148
273	1732
275	1732
276	1732
277	1732
278	1599
279	754
280	1923
281	1380
282	1179
283	912
285	1732
285	1923
286	1714
287	1732
288	1732
288	1923
289	1732
289	1923
291	1923
292	1732
292	1923
293	1732
293	1923
294	541
295	541
296	541
299	118
299	909
302	81
304	776
323	296
325	298
326	299
327	300
328	292
329	293
329	302
334	753
341	1841
342	276
342	299
343	753
