0	383
1	1376
2	408
3	783
4	715
5	1370
8	1239
9	167
10	1084
12	956
14	1167
15	1396
16	1005
18	292
19	462
20	63
22	408
23	15
24	126
25	551
26	1215
27	797
28	797
29	1191
30	836
32	211
32	1462
37	1429
40	1388
41	194
43	603
44	20
45	1429
46	270
48	907
49	67
50	1022
50	1134
52	242
54	193
55	287
56	1111
56	1301
57	1402
58	689
60	309
60	1437
61	514
62	1454
66	11
66	179
68	289
69	408
70	285
70	1313
72	970
74	1369
76	257
78	1426
79	1366
80	52
83	688
86	973
87	1090
88	1069
89	1479
90	475
91	1356
92	180
93	567
95	1020
96	609
97	458
98	303
99	1079
100	1125
100	1356
101	1339
102	44
102	375
104	50
104	644
105	97
106	673
107	476
108	157
110	320
111	137
112	1171
113	716
115	307
120	979
121	1388
122	1388
124	363
125	282
126	1272
129	325
130	446
