0	493
5	704
6	735
7	710
8	535
9	1160
10	243
10	1328
11	1238
12	1225
12	1605
13	1526
15	1700
16	589
18	1275
19	513
21	1188
22	188
28	219
29	1507
32	1646
36	537
37	1332
38	134
38	1255
39	1425
40	968
41	1278
43	923
44	723
47	1188
49	511
52	33
53	233
54	1328
55	694
56	419
56	1106
59	513
61	743
62	500
63	1540
64	1343
66	1328
67	511
68	629
69	406
70	751
71	727
72	1278
75	1024
75	1494
76	251
79	1491
80	1136
80	1231
82	1502
83	58
84	1470
88	1405
89	136
90	1274
91	996
92	565
94	757
95	682
95	983
96	949
97	648
98	1005
101	358
103	134
104	1072
106	684
107	1671
108	1334
109	558
111	356
111	848
113	1067
115	209
115	428
115	601
115	989
118	1136
121	233
122	50
123	1461
124	850
127	153
128	1305
129	566
130	243
