0	1213
1	802
2	628
2	680
6	1295
7	141
9	1269
10	298
11	360
12	337
16	1208
17	405
19	12
21	892
24	1202
26	1188
27	1240
28	723
29	470
31	132
32	529
33	1339
34	18
36	1116
38	240
40	100
42	834
43	328
44	535
45	1239
46	629
47	658
48	1017
49	623
51	337
52	129
53	701
54	667
57	16
58	1324
59	1121
61	176
62	18
63	737
65	1176
66	208
68	1289
71	174
72	202
74	240
75	1006
80	1355
81	496
83	367
87	470
90	706
90	896
91	570
95	208
96	3
97	174
98	1311
104	424
105	709
107	293
109	710
110	634
112	535
113	224
113	444
114	823
117	240
118	1115
121	1212
124	71
125	804
126	345
127	262
128	253
129	585
130	757
