2	801
4	148
5	792
7	800
8	800
9	143
10	581
11	800
12	685
13	800
15	144
15	149
16	792
17	792
19	141
19	144
20	151
22	145
22	148
22	152
24	344
25	173
26	146
26	147
27	792
28	173
29	173
33	792
34	792
35	792
50	792
51	792
52	792
53	792
54	792
55	792
56	694
57	18
57	80
58	141
59	153
60	153
62	153
63	153
65	153
66	153
68	153
69	153
70	153
72	80
74	28
75	17
75	32
75	62
76	47
79	198
81	295
82	858
83	47
87	17
87	62
88	198
90	198
91	694
92	91
93	694
94	32
95	17
95	32
95	47
96	62
97	694
99	694
100	694
102	85
104	198
106	17
106	47
107	198
109	198
111	58
115	198
117	120
119	122
121	124
121	136
124	127
125	198
126	117
126	129
127	130
128	119
128	131
128	156
130	121
134	137
134	162
136	139
137	128
139	198
140	91
141	187
143	198
146	198
147	32
147	47
148	17
148	47
149	190
150	198
151	198
152	198
153	198
155	187
156	187
158	198
159	198
160	198
161	190
162	190
163	190
165	198
166	198
167	198
168	191
169	191
170	190
173	58
174	191
177	198
178	198
179	198
180	198
181	198
182	198
183	198
184	198
186	28
187	28
187	43
187	79
190	198
191	190
192	187
194	198
195	198
196	198
197	85
199	81
201	198
202	198
203	198
204	198
205	198
206	198
207	198
208	191
209	191
210	190
211	190
212	187
213	197
214	197
215	197
216	197
217	197
218	197
220	18
220	80
223	17
225	62
226	17
226	62
227	17
227	32
233	28
233	79
233	85
238	466
240	1085
245	625
249	284
253	620
256	617
264	626
266	941
266	942
266	943
267	947
268	947
269	947
270	947
271	947
272	947
273	947
274	947
275	947
276	947
277	874
280	1136
283	875
284	1136
284	1137
286	1137
287	1137
289	874
289	875
290	874
290	1136
290	1137
295	874
295	875
296	874
297	875
307	938
310	620
312	619
315	755
316	755
317	755
318	755
319	755
320	755
321	755
322	755
323	755
324	755
325	755
326	755
328	755
330	755
332	755
333	755
334	755
335	755
336	755
337	755
