0	431
2	600
3	1159
6	714
8	692
9	1121
16	672
18	801
19	919
20	950
22	91
23	229
24	355
26	388
29	1147
32	675
33	286
34	500
36	1044
38	1017
39	700
40	824
43	787
46	936
47	674
49	619
51	841
53	127
54	545
55	672
56	415
58	596
59	499
60	365
62	899
64	1096
66	706
67	25
70	7
72	214
72	1072
74	885
75	410
78	1205
79	550
80	39
83	888
86	1029
89	1031
91	641
92	60
93	482
95	940
96	1206
97	222
98	484
103	1176
104	988
105	293
107	1180
109	485
110	1186
112	744
113	734
115	299
116	207
117	808
118	237
119	792
120	536
122	419
127	67
128	727
129	337
