2	1088
4	53
4	56
5	293
11	1407
15	1152
16	168
27	1178
28	1178
28	1193
30	1167
30	1182
33	1167
33	1182
36	1167
37	1182
38	1182
39	1167
39	1182
41	1182
42	1167
43	1182
46	1193
48	1167
48	1182
51	1167
52	1167
52	1182
66	929
67	346
67	1070
69	543
69	1070
71	1070
72	929
73	921
74	925
75	925
75	1145
76	921
76	923
76	927
78	932
79	921
81	1404
81	1405
138	272
139	1485
140	257
140	273
141	1462
143	895
144	895
145	895
149	691
150	55
151	895
152	895
153	402
154	406
156	895
157	895
158	895
159	895
160	895
161	895
162	895
163	895
164	895
165	597
166	895
167	598
168	599
169	180
170	601
171	602
172	603
173	604
174	605
175	606
176	607
177	608
178	609
179	346
183	217
189	1226
191	715
196	68
197	708
198	170
199	715
200	712
201	1465
204	67
207	347
209	1136
210	1136
212	1136
213	1136
214	1136
215	1136
216	1136
217	1136
218	1136
219	1136
227	1136
229	400
229	1284
230	219
231	476
231	490
234	1136
237	448
238	462
238	476
238	490
239	1136
240	490
241	1136
244	476
245	448
247	462
248	448
249	448
252	448
252	490
279	219
280	396
284	892
286	892
290	762
291	762
291	892
292	892
293	762
293	892
302	398
304	402
305	1476
306	398
307	398
308	398
309	398
310	398
311	1472
311	1476
312	1476
313	402
314	402
321	1494
321	1509
322	1495
323	1497
324	1498
324	1513
326	1500
326	1515
328	1517
329	1503
330	1504
331	1505
332	1466
333	862
334	856
335	1178
336	1193
338	1193
339	1193
340	1178
340	1193
